index,accuracy
679,67.43333328450521
680,69.14666667073568
681,70.57999996337891
682,69.35333328450521
683,37.599999979654946
684,70.87999999186198
685,65.47999996948242
686,68.41333326822917
687,54.47333330891928
688,69.22666666666667
689,70.35999999186198
690,71.20666658935546
691,64.9666666788737
692,69.3066666788737
693,40.66666664835612
694,65.22666665852864
695,69.26666663411459
696,57.249999969482424
697,64.54999993896485
698,68.43000001220703
699,72.2399999267578
700,66.53333333333335
701,62.45999997558594
702,70.00999996948241
703,68.13999995117187
704,62.870000000000005
705,57.32666669108073
706,61.96000000305176
707,70.02999997558594
708,69.00999996643066
709,64.04999999389648
710,57.28999993286133
711,63.9333333170573
712,63.13999998779297
713,60.89999999084473
714,69.27000005493164
715,64.31999997253419
716,46.13999996948242
717,66.41999997558594
718,64.33999995117188
719,50.099999957275394
720,67.65999993896484
721,69.42999993286134
722,72.25999998779298
723,34.44666665547689
724,67.05333324788411
725,68.62999996643066
726,67.44999994506836
727,65.17999994812011
728,61.50000000915527
729,66.98000003051757
730,65.47999998168945
731,67.39999997762045
732,70.71999992675782
733,69.42999998779297
734,60.319999969482424
735,66.64666661783855
736,64.58999996643067
737,61.92000000610352
738,61.11999998168945
739,64.55
740,65.41
741,62.30999993286133
742,68.56999995117187
743,54.05000000305176
744,65.93999999186197
745,43.493333317057285
746,63.63999999084473
747,69.2299999633789
748,58.579999997965494
749,69.85000003051758
750,68.8699999206543
751,67.0799999633789
752,68.44999996948242
753,54.829999993896486
754,65.74000000915527
755,63.26000000915528
756,65.03000002441406
757,55.57999996948242
758,58.30999993286133
759,46.18999997253418
760,68.61999997558593
761,65.86999995117188
762,57.2066666381836
763,47.149999972534175
764,46.87999997558594
765,59.22666662394206
766,67.24999998779296
767,57.48999995727539
768,67.31999994506837
769,50.109999975585936
770,68.45333326009114
771,67.0099999633789
772,44.349999963378906
773,67.86999996032715
774,65.9199999633789
775,63.73333327026367
776,42.75333333333333
777,58.64999998168945
778,68.56000001831055
779,62.26999997253418
780,54.513333321126304
781,67.9600000020345
782,68.59999998982748
783,67.3599999593099
784,56.81333330281576
785,67.31333331705729
786,62.579999977620446
787,67.88666662190757
788,56.306666603597
789,58.433333302815754
790,67.65333329671223
791,67.66000000813803
792,58.419999985758466
793,69.54666660970052
794,62.206666640218096
795,56.19999996337891
796,67.39333334147135
797,69.57999998779297
798,61.833333327229816
799,48.83999993693035
800,67.15333330281575
801,68.45999991048177
802,62.90666667480468
803,69.1599998860677
804,66.8200000345866
805,66.10666659342449
806,40.45999997965495
807,66.0066666422526
808,68.82000000406902
809,65.81333333129884
810,69.20666663004558
811,67.3933333211263
812,44.053333310953775
813,67.26000001831055
814,67.6466666463216
815,68.92
816,65.82000000203452
817,68.5333333211263
818,60.019999967447916
819,66.80666667277018
820,63.65333331298827
821,67.09999997151692
822,66.86666656087239
823,64.7866666015625
824,69.73999993489583
825,64.68666663411459
826,57.759999949137374
827,68.15333329671223
828,64.50000003255208
829,68.70666666259766
830,42.17999998372395
831,64.34000002644858
832,10.806666659545897
833,68.51999997558593
834,47.27999994710286
835,61.906666666666666
836,62.09999997151692
837,67.40666666870118
838,69.51999994710286
839,59.239999963378914
840,69.97333334147136
841,67.34666661376953
842,66.69333333740234
843,67.12666663614908
844,70.15333330891927
845,38.69999998779297
846,66.83333326009115
847,66.24666668497723
848,63.23333333129883
849,54.96666662801107
850,51.039999987792974
851,53.933333288574225
852,69.89333323160808
853,54.499999965413416
854,65.53333329264323
855,68.01999996337891
856,67.87999994710287
857,72.88000000000001
858,64.13333331095379
859,65.039999995931
860,65.22666669921875
861,54.67999995524088
862,71.04000003255209
863,64.52666665445963
864,57.51333332519531
865,65.01333327636719
866,68.1866667154948
867,0.9999999992370605
868,69.02666662190755
869,71.69333334147136
870,66.70666663411457
871,67.63333329264323
872,69.16666661173502
873,70.15999991048177
874,63.426666640218095
875,67.81333330078125
876,50.9666666402181
877,65.45333335774741
878,51.45333333740234
879,0.9999999996185304
880,63.84666660359701
881,67.4533332845052
882,61.84666663818359
883,67.70666662801106
884,68.9866665568034
885,0.9999999997456869
886,63.313333339436845
887,43.073333274332676
888,63.900000010172526
889,65.51333327433268
890,63.56666668294272
891,67.04666659545899
892,67.87999995117188
893,28.68666664123535
894,61.93333329671224
895,69.66666660970053
896,67.30666661783853
897,64.28666665445964
898,69.99999996744792
899,47.14666664632161
900,61.62666664835612
901,50.55333330688476
902,64.71999998779296
903,69.84666663818359
904,64.12666663004558
905,56.639999963378905
906,62.39333330078125
907,67.9399999654134
908,67.70666665242514
909,64.95999997558594
910,69.56666666666666
911,64.78666663208008
912,69.09333334147135
913,35.53999998474121
914,66.57333335571288
915,69.47999997151693
916,68.58666661580405
917,64.19333334147134
918,64.7066666788737
919,66.4933333577474
920,51.38666665039062
921,68.21999997965494
922,50.11999997762044
923,66.46666666666665
924,67.6933333211263
925,68.27333335367838
926,55.680000018310544
927,56.28666663818359
928,58.54666663614909
929,54.44666663004557
930,62.89999996744791
931,34.82666665344238
932,66.87999996948241
933,0.9999999997456869
934,44.37333328450521
935,50.11333333129883
936,38.8999999827067
937,71.53999994710286
938,69.48666663004558
939,0.9999999994913736
940,61.859999953206376
941,67.40666663411459
942,64.35333332926433
943,56.88666660970052
944,67.77999995117187
945,70.12666661783855
946,57.49333331095378
947,59.03999997355143
948,56.65333329060872
949,58.573333298746746
950,65.51333331502279
951,69.21999993489584
952,57.29333332926433
953,60.393333319091795
954,10.913333331298828
955,67.07333333740235
956,62.34666666259766
957,37.946666670735674
958,68.63333327229817
959,68.01999997558593
960,69.25999990234375
961,69.13999994303386
962,61.14666661580404
963,66.22000000813802
964,54.153333294677736
965,67.82666664632161
966,67.88666664632161
967,60.9200000020345
968,62.26000000406901
969,62.81999998372396
970,58.05333329874674
971,58.90666663208007
972,65.75333330078125
973,66.93333331095378
974,64.4533333231608
975,63.833333310953776
976,66.82666669311523
977,69.2066667195638
978,64.17999998779298
979,63.98666665649413
980,63.02666663614909
981,67.65333335367838
982,69.60000002237956
983,70.49333331705729
984,62.639999930826825
985,67.0399999613444
986,65.5666666788737
987,64.34666667277018
988,57.17333328857421
989,53.45999999186197
990,68.74666665445964
991,68.31333328450522
992,67.17333330891927
993,67.46666661783854
994,62.31333330688477
995,64.19333330688477
996,68.89333329671223
997,62.08666664632161
998,68.01999993896484
999,66.71333326009115
1000,70.96666660563152
1001,64.33333331298827
1002,67.94666661580403
1003,40.19333333536784
1004,54.54666665852864
1005,62.166666650390624
1006,69.62666669921875
1007,36.773333314005534
1008,57.2333333190918
1009,66.94666668701171
1010,69.37999999593099
1011,67.64666663818359
1012,62.51333330688477
1013,69.35333332926433
1014,64.3333333190918
1015,64.51333335367839
1016,67.01333333333334
1017,46.613333335367834
1018,67.41999993693032
1019,65.39333328450522
1020,58.48666664428711
1021,69.4799999572754
1022,65.09999997151692
1023,69.84666666666668
1024,69.15333334350585
1025,66.56666664835613
1026,53.499999953206384
1027,70.34666662597657
1028,44.4266666381836
1029,57.4466666402181
1030,66.99333331705729
1031,65.73333331705729
1032,64.71999994303384
1033,65.16666663411458
1034,66.35333331298828
1035,69.41999998372395
1036,67.03999999593098
1037,64.42666664632162
1038,67.49999997558594
1039,50.899999975585935
1040,68.85999996948243
1041,63.20000000406901
1042,66.34666663208007
1043,64.97333331909181
1044,67.95333332519532
1045,66.46666661783854
1046,69.53999999593098
1047,66.35999999389648
1048,65.6133333231608
1049,69.14666660970052
1050,68.93999993082683
1051,58.18666661783854
1052,62.23999999593099
1053,70.13999997355144
1054,56.55333328653972
1055,67.61333329874674
1056,44.30666662801107
1057,46.48666662394206
1058,69.71333326822918
1059,70.06666666666666
1060,65.61333333129882
1061,58.46666664428711
1062,70.37999995117188
1063,0.9999999997456869
1064,58.17999997151693
1065,57.753333298746746
1066,69.15999996744792
1067,65.32666664225259
1068,68.86000001017253
1069,69.46666663004557
1070,32.526666643269856
1071,65.28666661987306
1072,63.579999965413414
1073,69.51999993489584
1074,65.7533332804362
1075,65.39333331298828
1076,55.4666666422526
1077,67.51333330078126
1078,69.5666666422526
1079,68.31333333129884
1080,69.81333328857421
1081,50.65999998168945
1082,60.21333333333333
1083,54.999999981689456
1084,70.06666658935546
1085,46.946666628011066
1086,69.79999992675782
1087,46.47999996541341
1088,68.30666669311523
1089,67.67333327229818
1090,65.9066666361491
1091,61.253333308919274
1092,51.046666656494146
1093,66.48666666056316
1094,57.41333329671224
1095,64.27333335367838
1096,67.6399999674479
1097,56.34666664835612
1098,62.38666663208007
1099,67.43333339029948
1100,64.65999999186198
1101,63.53999993082683
1102,66.35999997965494
1103,58.38666665445964
1104,60.3266666402181
1105,69.53333327229818
1106,52.53333334350586
1107,46.7199999613444
1108,63.21999998982748
1109,60.82666665649415
1110,58.45333331502278
1111,54.91333328653972
1112,68.18666659342448
1113,67.27333328450521
1114,70.80000003255208
1115,67.67999997965495
1116,46.666666628011065
1117,65.51999993082683
1118,47.09999992879232
1119,45.13999997355143
1120,70.99999996337891
1121,67.06000001017253
1122,68.79999990641276
1123,62.539999981689455
1124,64.0533332804362
1125,10.779999985758463
1126,65.9733332845052
1127,67.12000002644857
1128,65.31999995320638
1129,66.53999995117186
1130,70.07333326822918
1131,67.55333337402344
1132,61.75333327636719
1133,63.21333328857421
1134,49.03999996744792
1135,67.88666663004557
1136,66.42666665445964
1137,64.20666665242514
1138,68.83333326212565
1139,69.33333328857422
1140,58.45999997762044
1141,61.96666662597656
1142,63.49333330891927
1143,59.82666661173503
1144,68.91333330891926
1145,69.91333326009114
1146,62.226666699218754
1147,63.9933332824707
1148,68.96
1149,69.41999993082682
1150,63.39999996744791
1151,64.03333333536784
1152,62.99333332722981
1153,64.33333334350586
1154,69.09333335367837
1155,57.35999997965495
1156,68.64666665039063
1157,67.55333333943685
1158,40.80666659952799
1159,57.75999997965494
1160,70.58000001017253
1161,67.90000000406901
1162,69.62666665039062
1163,57.07999996948242
1164,58.13333329874675
1165,69.39333325602213
1166,55.13333333333333
1167,69.59999993489583
1168,66.54666669514974
1169,68.21333327636718
1170,68.32666665039062
1171,62.326666621907556
1172,67.36
1173,69.4133332763672
1174,62.019999967447916
1175,66.48666667480468
1176,67.28
1177,70.66666667480467
1178,65.94666668497722
1179,58.859999953206376
1180,68.70666667073569
1181,66.09333327026367
1182,43.61333331095378
1183,57.83333328043619
1184,40.4999999613444
1185,64.44666660766602
1186,64.52666665649413
1187,65.61333329874675
1188,62.486666634114584
1189,70.10666665445964
1190,66.31333329671224
1191,63.30666663614909
1192,68.41999998779296
1193,65.63333330078126
1194,58.113333298746745
1195,70.14666665852864
1196,67.06666662190754
1197,60.653333347574865
1198,65.72666666666667
1199,64.05999996541341
1200,56.253333331298826
1201,46.406666640218106
1202,53.35333327840169
1203,67.79333332926433
1204,66.77333334554037
1205,67.80000002848307
1206,55.87999995930989
1207,67.25333333740234
1208,68.99333332926432
1209,62.09999995320638
1210,67.59999995117187
1211,60.41333329671224
1212,47.019999989827475
1213,66.02666663411459
1214,57.25999997965496
1215,62.41999999593099
1216,57.94666665852865
1217,69.43999996744792
1218,66.05999991048178
1219,67.1333333577474
1220,67.44666666259766
1221,34.51999997049967
1222,54.846666650390624
1223,67.63999997151693
1224,67.43333332926431
1225,59.81333330281576
1226,68.41999996744791
1227,66.97999993896484
1228,64.63333328450521
1229,65.39333334960936
1230,51.199999983723956
1231,44.23333330281576
1232,47.34666661580403
1233,66.83999993082682
1234,0.9999999994913736
1235,57.16666664835612
1236,59.693333327229816
1237,70.13999991861981
1238,58.353333331298835
1239,68.78666661376953
1240,63.073333353678386
1241,62.74666666666667
1242,46.619999975585934
1243,63.70000001220703
1244,65.4333333597819
1245,68.33333334350586
1246,65.67333332112631
1247,64.36000001017253
1248,69.38666658935547
1249,47.37333331298828
1250,68.33999997965496
1251,68.59999993896484
1252,69.65999994303384
1253,63.49333333740234
1254,67.55999998779298
1255,69.25999998779297
1256,68.73333328857422
1257,63.2599999613444
1258,60.25999998575846
1259,56.02666663411458
1260,63.21333328450521
1261,68.76666664632161
1262,66.77333337198893
1263,58.39999996541341
1264,69.48000000813802
1265,69.09333334554037
1266,51.04666666259766
1267,70.1333332885742
1268,65.33333331095378
1269,65.0533332845052
1270,63.98666668294271
1271,65.75333325602213
1272,44.326666625976564
1273,50.97999998168945
1274,61.773333310953774
1275,69.8999999186198
1276,45.7133333211263
1277,69.76666666463215
1278,60.786666680908205
1279,61.94666666259766
1280,57.00666666259766
1281,69.06666667887369
1282,60.593333306884766
1283,62.446666628011066
1284,47.39999997762044
1285,69.89333328043621
1286,61.80666663614909
1287,69.48666657714843
1288,67.43999998575846
1289,68.28
1290,67.40666664632163
1291,0.999999999364217
1292,66.57999998168945
1293,64.15999998372396
1294,57.019999945068356
1295,68.85999997151693
1296,44.49333330688476
1297,67.89333333943686
1298,67.13333331095377
1299,65.48
1300,68.09999994710286
1301,66.91333328043619
1302,59.00666660970052
1303,69.6133332763672
1304,67.72666664225261
1305,64.54666666463216
1306,64.47333331705728
1307,64.04666661580403
1308,50.88666663411458
1309,52.85333330078125
1310,58.106666625976565
1311,48.9866666422526
1312,50.64000000406901
1313,67.1333333211263
1314,67.47333332519531
1315,58.43999997762044
1316,69.02666667480469
1317,72.56666669108073
1318,50.70666667073567
1319,63.633333329264325
1320,63.61999995117188
1321,64.800000004069
1322,69.2333333251953
1323,0.999999999364217
1324,63.84666666056315
1325,39.40000000610352
1326,57.319999963378905
1327,67.93999991455078
1328,65.21333332926432
1329,54.91999994913737
1330,62.74666661783854
1331,63.29333331705729
1332,69.5266666463216
1333,65.42666660359701
1334,63.366666676839195
1335,69.60666665852865
1336,65.51333334960937
1337,67.74000000813803
1338,64.43999997558593
1339,67.12666663411459
1340,61.83333328653972
1341,67.83999991048177
1342,46.73333330891927
1343,64.32666667073569
1344,64.06666665649414
1345,67.11333330078124
1346,71.29333327229817
1347,68.81999989827473
1348,54.766666621907554
1349,67.13333332926432
1350,63.05333331298828
1351,57.979999977620444
1352,68.76666666259764
1353,69.31999992675782
1354,62.19999998575847
1355,55.993333341471356
1356,68.27333329671224
1357,67.47999997965495
1358,46.679999959309896
1359,64.48666667480468
1360,69.9666666381836
1361,70.41999994710285
1362,69.05333326009115
